send_date,send_time,medium,segment,category,purpose,offer_type,offer_detail,title,content,target_count,ctr,cvr
2026. 2. 20,9:15,문자,지원 요청,패션의류,코아시스_뷰티브랜드,안내,42% 할인,[현대홈쇼핑],"(광고)[현대홈쇼핑]현대프리미엄아울렛 스페이스원점 「코아시스」에서 일주일동안 【~ 88%】 초특가 할인 행사를 진행합니다.■ 행사 장소- 현대프리미엄 아울렛 스페이스원점 【1층 코아시스 매장】■ 행사 기간- 2/20(금) ~ 2/26(목), 7일간■ 행사 상품 안내① [AHC] 세이프온 선쿠션 25g ▷ 29,000원 →  16,900원 (▼42% 할인)② [김정문알로에] 큐어 더 퍼스트 마스크 (10매) ▷ 55,000원 → 9,000원 (▼84% 할인)③ [나드] 여성초 필링패으 70매 ▷ 16,000원 → 6,900원 (▼57% 할인) ■ 행사 자세히 보기☞ hmall.kr/ClUDGM■ 출석체크 하러가기☞ hmall.kr/AK1h0A기간 지나면 정상가 복귀!매장에서 바로 확인하세요.무료수신거부 : 080-355-0000",865,0.69%,0.00%
2026. 2. 20,9:10,푸시,지원 요청,패션의류,코아시스_뷰티브랜드,안내,88% ,7일 초특가🔥 코아시스 매장 한정 위클리 딜,"(광고) [~🔻88% 파격 할인] 보습 마스크팩, 각질관리 필링패드부터 순한 선쿠션까지! 행사 기간 2/20(금)~2/26(목) 단 7일!(수신거부: 앱설정)","41,609",0.38%,0.00%
2026. 2. 20,9:15,친구톡,지원 요청,패션의류,코아시스_뷰티브랜드,안내,000원,[현대홈쇼핑],"🔥 7일만 열리는 뷰티 특가 🔥2/20(금) ~ 2/26(목) 한정 스페셜 가격!✨ 이번 주 혜택 상품① [AHC] 세이프온 선쿠션29,000원 → 16,900원 (🔻42%)② [김정문알로에] 솔루션 마스크 10매55,000원 → 9,000원 (🔻84%)③ [나드] 어성초 필링패드 70매16,000원 → 6,900원 (🔻57%)📍 행사 장소 현대프리미엄 아울렛 스페이스원점 【1층 코아시스 매장】🗓️ 행사 기간2/20(금) ~ 2/26(목), 7일간!기간 지나면 정상가 복귀 ✨매장에서 바로 확인하세요.","61,622",0.86%,0.00%
2026. 2. 20,18:25,푸시,콜드 유저,등급/혜택,웰컴쿠폰_월중순,안내,5만원 ,할인쿠폰을 통해 싸게 쇼핑해보기 💰,(광고) 🔻5만원 할인되는 웰컴쿠폰 얼마까지 써봤니?(수신거부:앱설정),"60,362",0.22%,0.45%
2026. 2. 21,9:10,푸시,실버 고객,등급/혜택,웰컴쿠폰_리마인드,안내,5만원 ,내가 가지고 있는 할인쿠폰 사용해보기 💰,(광고) 🔻5만원 할인되는 웰컴쿠폰 얼마까지 써봤니?(수신거부:앱설정),"2,453",2.85%,1.83%
2026. 2. 21,9:15,WEB,골드 전체,기타,현대톡마트,안내,🔻80%,🌕 정월 대보름 맞이 파격 특가 혜택!,[~🔻80%] 집에서 보는 현대톡마트신선한 식재료부터 꼭 필요한 살림템까지⚡(수신거부:웹설정),"1,157,435",0.69%,0.00%
2026. 2. 23,11:36,문자,지원 요청,기타,현역가왕3 갈라쇼,안내,단순 안내,[현대홈쇼핑],"[현대홈쇼핑 현역가왕3 당첨안내]안녕하세요, {{custNm||고객}}님. 현대홈쇼핑 <현역가왕3 갈라쇼> 방청권 당첨을 축하드립니다!현대홈쇼핑 공식번호 080-000-0000로 고객님의 참석 여부를 확인할 예정이니, 반드시 전화를 받아주세요. 아래의 <현역가왕3 갈라쇼> 방청 장소 및 시간을 확인하여 주시고, 동반 1인이 있을 경우 상담원께 미리 알려주십시오.회신기간 내 전화를 받지 않거나 참석을 거절하실 경우 당첨이 자동 취소되오니 반드시 아래 유의사항을 확인해주시기 바랍니다. [현역가왕3 갈라쇼 방청 안내]▶ 일자 : 3월 1일(일) 오전 9시▶ 장소 : 파주 드라마스튜디오 스테이지온 (파주 월롱면 덕은리 715)▶ 특전 : 성인 1인 동반 입장 가능▶ 참석 방법 : 현대홈쇼핑 상담원에게 전화로 참석의사를 밝힌 뒤, 현장에서 본인확인 후 입장 (당첨자 본인 및 동반 1인의 신분증 필참)▶ 회신 기한 :  2/20 (금) 16시까지 *갈라쇼 공연장은 서울역 기준 왕복 3시간 이상 소요되는 거리이며, 주변에 음식점, 주차장 등 편의시설이 전혀 없습니다. 또한 공연의 특성상 입장/종료시각 지연 등 예기치 못한 대기가 발생할 수 있습니다. 이 점을 충분히 고려하신 뒤 참석의사를 밝혀주시기 바랍니다. [유의사항]- 본 메시지는 당첨 사실 고지일 뿐 갈라쇼 입장권이 아닙니다. - 기간 내 전화를 받지 않거나 참석을 거절하실 경우 문자 수신 여부와 무관하게 당첨이 취소됩니다.- 참석의사를 밝히신 고객님께는 제작사(크레아스튜디오)의 2차 안내가 있을 예정입니다.- 본 갈라쇼 녹화는 오전/오후 2부로 진행되며 당첨 시간대는 변경 불가합니다.- 안내드린 시각은 접수시각이며 오전조는 9시 접수 후 10시~11시 입장, 오후조는 2시부터 접수하여 3시~4시 경 입장 예정입니다. 시간대가 변동될 시 제작사에서 2차 안내드리겠습니다.- 본 갈라쇼는 타인 양도 / 재판매가 절대 불가하며 당첨자와 사전에 알려주신 동반인 1인 본인이 아닌 분은 입장이 제한됩니다. 무료수신거부 : 080-355-0000",70,0.00%,0.00%
2026. 2. 23,11:36,문자,지원 요청,기타,현역가왕3 갈라쇼,안내,단순 안내,[현대홈쇼핑],"[현대홈쇼핑 현역가왕3 당첨안내]안녕하세요, {{custNm||고객}}님. 현대홈쇼핑 <현역가왕3 갈라쇼> 방청권 당첨을 축하드립니다!현대홈쇼핑 공식번호 080-000-0000로 고객님의 참석 여부를 확인할 예정이니, 반드시 전화를 받아주세요. 아래의 <현역가왕3 갈라쇼> 방청 장소 및 시간을 확인하여 주시고, 동반 1인이 있을 경우 상담원께 미리 알려주십시오.회신기간 내 전화를 받지 않거나 참석을 거절하실 경우 당첨이 자동 취소되오니 반드시 아래 유의사항을 확인해주시기 바랍니다. [현역가왕3 갈라쇼 방청 안내]▶ 일자 : 3월 1일(일) 오전 9시▶ 장소 : 파주 드라마스튜디오 스테이지온 (파주 월롱면 덕은리 715)▶ 특전 : 성인 1인 동반 입장 가능▶ 참석 방법 : 현대홈쇼핑 상담원에게 전화로 참석의사를 밝힌 뒤, 현장에서 본인확인 후 입장 (당첨자 본인 및 동반 1인의 신분증 필참)▶ 회신 기한 :  2/20 (금) 16시까지 *갈라쇼 공연장은 서울역 기준 왕복 3시간 이상 소요되는 거리이며, 주변에 음식점, 주차장 등 편의시설이 전혀 없습니다. 또한 공연의 특성상 입장/종료시각 지연 등 예기치 못한 대기가 발생할 수 있습니다. 이 점을 충분히 고려하신 뒤 참석의사를 밝혀주시기 바랍니다. [유의사항]- 본 메시지는 당첨 사실 고지일 뿐 갈라쇼 입장권이 아닙니다. - 기간 내 전화를 받지 않거나 참석을 거절하실 경우 문자 수신 여부와 무관하게 당첨이 취소됩니다.- 참석의사를 밝히신 고객님께는 제작사(크레아스튜디오)의 2차 안내가 있을 예정입니다.- 본 갈라쇼 녹화는 오전/오후 2부로 진행되며 당첨 시간대는 변경 불가합니다.- 안내드린 시각은 접수시각이며 오전조는 9시 접수 후 10시~11시 입장, 오후조는 2시부터 접수하여 3시~4시 경 입장 예정입니다. 시간대가 변동될 시 제작사에서 2차 안내드리겠습니다.- 본 갈라쇼는 타인 양도 / 재판매가 절대 불가하며 당첨자와 사전에 알려주신 동반인 1인 본인이 아닌 분은 입장이 제한됩니다. 무료수신거부 : 080-355-0000",10,0.00%,0.00%
2026. 2. 25,14:55,WEB,골드 전체,기타,현대톡투어,안내,"99,000원",🧳현대톡투어와 함께 초특가로 떠나요!,"(광고) 속초 아이파크 스위트 오션뷰에 조식까지! 🌊👉 99,OOO원(수신거부:웹설정)","1,159,383",0.86%,0.00%
2026. 2. 25,18:20,푸시,골드 전체,패션의류,삼성카드_패션의류_저녁,안내,5% ,"🧥 오늘 사면 98,100원 → 83,876원",(광고) ⏰오늘만 시그니처 트렌치코트 삼성카드로 5% 추가 할인 받고 싸게 가져가세요!(수신거부:앱설정),"9,141",0.36%,1.29%
2026. 2. 25,18:45,푸시,골드 전체,식품,삼성카드_일반식품_저녁,안내,100% ,"🍅 100% 착즙 69,900원 → 66,405원!",(광고) 가지고 계신 삼성카드로 5% 할인 받고 🍅 이탈리아 토마토 100% 착즙주스 싸게 구매해 보세요!(수신거부:앱설정),"10,497",0.33%,1.12%
2026. 2. 25,11:30,푸시,콜드 유저,등급/혜택,ONLY모바일_재방문유도,안내,100% ,🔥 오늘 단 하루만! 할인쿠폰 100% 증정 혜택,(광고) [~🔻40%] 오늘 단 하루만 만날 수 있는 최저가 찬스! 지금 바로 최대 1만원 할인쿠폰 도전하고 알뜰하게 쇼핑하세요! 💰(수신거부:앱설정),"25,876",0.31%,0.77%
2026. 2. 26,13:35,푸시,골드 전체,패션의류,KB국민카드_패션의류_구매,안내,"69,000원","👔 오늘 사면 69,000원 → 65,550원",(광고)⏰KB국민카드로 결제하고 폴로 데님셔츠👔 할인 받아서 구매해 보세요!(수신거부:앱설정),"3,449",1.48%,3.31%
2026. 2. 26,11:30,푸시,골드 전체,식품,KB국민카드_일반식품_구매,안내,"49,552원","🫘서리태 콩물 2박스 54,900 → 49,552원",(광고)⏰ 오늘 KB국민카드로 결제하면 5만원 이하로 건강에 좋은 말차 서리태 두유 2박스를 가져가실 수 있어요! 👉[지금 확인하기] (수신거부:앱설정),"6,032",1.19%,2.93%
2026. 2. 26,19:30,푸시,골드 상위,기타,적립금 리마인드(당일),안내,"2,000원",🔥오늘 받으신 쇼핑지원금 확인하셨나요?,"(광고) 2,OOO원이 사라지기 전에 지금 바로 방문해 보세요! 👉※ 받으신 쇼핑지원금은 마이페이지에서 확인 가능(수신거부:앱설정)","21,757",1.02%,2.44%
2026. 2. 26,11:20,푸시,골드 전체,식품,KB국민카드_일반식품_미구매,안내,"49,552원","🫘서리태 콩물 2박스 54,900 → 49,552원",(광고)⏰ 오늘 KB국민카드로 결제하면 5만원 이하로 건강에 좋은 말차 서리태 두유 2박스를 가져가실 수 있어요! 👉[지금 확인하기] (수신거부:앱설정),"10,270",0.53%,1.85%
2026. 2. 26,13:20,푸시,골드 전체,패션의류,KB국민카드_패션의류_미구매,안내,"69,000원","👔 오늘 사면 69,000원 → 65,550원",(광고)⏰KB국민카드로 결제하고 폴로 데님셔츠👔 할인 받아서 구매해 보세요!(수신거부:앱설정),"8,498",0.52%,1.69%
2026. 2. 26,9:15,문자,골드 상위,등급/혜택,적립금 지급 캠페인,적립금,"2,000원 ",[현대홈쇼핑],"(광고)[현대홈쇼핑]이번 달 아직 구매 전이신 {{custNm||고객}} 고객님께 【2,000원 쇼핑지원금】이 지급되었어요!이번 혜택은 할인쿠폰이 아닌 【쇼핑지원금】으로 최소결제금액 조건 없이 결제 단계에서 더 편하게 바로 사용하실 수 있습니다.■ 쇼핑지원금 혜택- 지급금액: 2,000원- 사용기간: 2/26일~2/28일, 3일간- 사용방식: 결제 시 자동 차감 (최소결제금액 없음)■ 쇼핑지원금 확인/사용→ hmall.kr/BQkjno■ 지금 생방송중인 상품→ hmall.kr/BzJFao■ 오늘 출석체크 하셨나요?→ hmall.kr/DagSGt지금 실시간 방송 중인 TV 상품에도 즉시 적용됩니다. 사용기간이 3일로 짧으니, 이번 달을 알뜰하게 마무리해보세요!무료수신거부 : 080-355-0000","16,077",1.08%,3.76%
2026. 2. 26,9:25,문자,골드 하위,등급/혜택,적립금 지급 캠페인,적립금,"2,000원 ",[현대홈쇼핑],"(광고)[현대홈쇼핑]이번 달 아직 구매 전이신 {{custNm||고객}} 고객님께 【2,000원 쇼핑지원금】이 지급되었어요!이번 혜택은 할인쿠폰이 아닌 【쇼핑지원금】으로 최소결제금액 조건 없이 결제 단계에서 더 편하게 바로 사용하실 수 있습니다.■ 쇼핑지원금 혜택- 지급금액: 2,000원- 사용기간: 2/26일~2/28일, 3일간- 사용방식: 결제 시 자동 차감 (최소결제금액 없음)■ 쇼핑지원금 확인/사용→ hmall.kr/CiHtDr■ 지금 생방송중인 상품→ hmall.kr/BWOUq7■ 오늘 출석체크 하셨나요?→ hmall.kr/AEpNBV지금 실시간 방송 중인 TV 상품에도 즉시 적용됩니다. 사용기간이 3일로 짧으니, 이번 달을 알뜰하게 마무리해보세요!무료수신거부 : 080-355-0000","25,441",0.64%,1.25%
2026. 2. 26,18:30,푸시,골드 전체,기타,ONLY전화제외_직방_방송상품선호 (리뷰 활용),안내,단순 안내,🔥지금 가장 반응이 뜨거운 상품,(광고) 최고급 기자면을 이용해 만들어서 그런지 확실히 부드럽고 두께감이 있습니다. 지금까지 구매한 타월 중 단연 최고입니다! 색감도 매우 좋고 아주 대만족이에요 ^^(수신거부:앱설정),"82,408",0.39%,2.60%
2026. 2. 26,9:15,친구톡,골드 상위,등급/혜택,적립금 지급 캠페인,적립금,"2,000원 ",[현대홈쇼핑],"🎁 {{custNm||고객}}님, 이번 달 아직 구매 전이시죠?지금 바로 쓰실 수 있는 2,000원 쇼핑지원금을 드렸어요!단, 3일동안만 사용 가능하니이번 기회에 가볍게 첫 구매 시작해 보세요❤️💡 특히 이번 쇼핑지원금은· 할인쿠폰이 아닌 【쇼핑지원금】· 최소 결제금액 조건이 없어요· 원하는 상품, 금액 부담 없이 가볍게 시작!지금 실시간 방송 중인 TV 상품에도 즉시 적용돼요!조금이라도 저렴하게 쇼핑하실 수 있도록👉 지금 바로 사용하러 가기※ 쇼핑지원금은 마이페이지에서 확인 가능","26,408",1.65%,2.35%
2026. 2. 26,19:45,푸시,골드 하위,기타,적립금 리마인드(당일),안내,"2,000원",🔥오늘 받으신 쇼핑지원금 확인하셨나요?,"(광고) 2,OOO원이 사라지기 전에 지금 바로 방문해 보세요! 👉※ 받으신 쇼핑지원금은 마이페이지에서 확인 가능(수신거부:앱설정)","31,830",0.36%,0.86%
2026. 2. 26,9:25,친구톡,골드 하위,등급/혜택,적립금 지급 캠페인,적립금,"2,000원 ",[현대홈쇼핑],"🎁 {{custNm||고객}}님, 이번 달 아직 구매 전이시죠?지금 바로 쓰실 수 있는 2,000원 쇼핑지원금을 드렸어요!단, 3일동안만 사용 가능하니이번 기회에 가볍게 첫 구매 시작해 보세요❤️💡 특히 이번 쇼핑지원금은· 할인쿠폰이 아닌 【쇼핑지원금】· 최소 결제금액 조건이 없어요· 원하는 상품, 금액 부담 없이 가볍게 시작!지금 실시간 방송 중인 TV 상품에도 즉시 적용돼요!조금이라도 저렴하게 쇼핑하실 수 있도록👉 지금 바로 사용하러 가기※ 쇼핑지원금은 마이페이지에서 확인 가능","42,622",0.89%,0.99%
2026. 2. 27,20:20,푸시,실버 고객,등급/혜택,웰컴쿠폰팩_D-1,안내,"50,000원","🥈{{custNm||고객}}님을 위해 마련한 5O,OOO원 할인",(광고)⏰사용기한까지 D-1일! 고민은 시간만 늦출 뿐! 더 늦기 전에 왕창 할인 받아서 구매해 보세요 👉(수신거부:앱설정),"89,627",0.86%,0.95%
2026. 2. 27,11:40,푸시,골드 상위,기타,적립금 리마인드(익일),안내,"2,000원 ","💌똑똑, 잊으신 혜택이 있어 연락드렸어요!","(광고) 어제 보내드린 2,000원 지원금, 아직 주인을 기다리고 있어요. 내일 소멸되기 전에 꼭 사용해 보세요! 기분 좋은 쇼핑이 되길 바랄게요. ✨(수신거부:앱설정)","21,507",0.79%,4.45%
2026. 2. 27,17:30,푸시,골드 전체,식품,ONLY전화제외_직방_방송상품선호(리뷰 활용),안내,단순 안내,❤️‍🔥 좋은 가격에 잘 구매했습니다 ^^,(광고)런칭때부터 눈 여겨보던 제품입니다. 라쿤이라 그런지 따뜻하면서도 쫀쫀해요! 색상도 맘에들고 디자인도 아주 멋스럽더라고요. 아이보리 색상 하나 더 사고 싶네요 ^^(수신거부:앱설정),"71,684",0.71%,2.31%
2026. 2. 27,19:20,친구톡,골드 하위,기타,ONLY전화_왕톡안내,안내,단순 안내,캐러셀피드형,캐러셀피드형,"30,412",3.16%,1.26%
2026. 2. 27,19:35,친구톡,콜드 유저,기타,ONLY전화_왕톡안내,안내,단순 안내,캐러셀피드형,캐러셀피드형,"16,518",2.91%,0.82%
2026. 2. 27,11:45,푸시,골드 하위,기타,적립금 리마인드(익일),안내,"2,000원 ","💌똑똑, 잊으신 혜택이 있어 연락드렸어요!","(광고) 어제 보내드린 2,000원 지원금, 아직 주인을 기다리고 있어요. 내일 소멸되기 전에 꼭 사용해 보세요! 기분 좋은 쇼핑이 되길 바랄게요. ✨(수신거부:앱설정)","30,784",0.46%,1.63%
2026. 2. 27,15:15,WEB,지원 요청,패션의류,코아시스_뷰티브랜드,안내,90% ,💣최대 90% 하드코아 세일 START💣,(광고) 🫙6만원대 골드 세럼이 6천원대로!매주 새로운 🎁구매사은품이 기다리고 있어요👉 [지금 혜택 확인하러 가기](수신거부:웹설정),"1,158,889",0.63%,0.00%
